,weights_in
5741,-1.020744715227484
5742,-0.3685465068979652
5743,-0.8153908784059443
5744,-0.25529664178305306
5745,-0.6291145282723317
5746,0.653906671682825
5747,-0.49554980201248033
5748,0.2393848009313598
5749,-0.33217436325202276
5750,-0.4888961096259764
5751,0.1658572042674215
5752,0.3699333611696327
5753,0.21269528813459226
5754,0.058990314962125916
5755,0.5225231049215001
5756,-0.021067453313506016
5757,-0.07627482770232982
5758,-0.49680445996315353
5759,-0.4266531658192746
5760,-0.1236969604151299
5761,0.12648831161893015
5762,0.10128362395659556
5763,-0.6386504447159692
5764,-0.14815383031906795
5765,0.24869963295239705
5766,-0.1383329178783145
5767,0.3337701677450564
5768,-0.1509601443246205
5769,-0.2803161330953069
5770,0.05658277090400877
5771,0.1727876514473849
5772,0.03731718700885156
5773,0.6102160163420033
5774,-0.25546834695727766
5775,-0.9510401202312471
5776,0.11314918516792934
5777,-0.3174131616154576
5778,-0.4230299877854833
5779,0.180764070502709
5780,-0.23800869726480942
5781,0.7718847766179365
5782,0.2016762812344489
5783,0.8057674822984354
5784,-0.44318802998525847
5785,0.03845164060515969
5786,0.31010422726198894
5787,0.44394589867325157
5788,-0.1308958976933929
5789,-0.3551947608339588
5790,0.27437970852636695
5791,-0.23158083629205314
5792,-0.5457448418440904
5793,-0.9232952902691851
5794,0.3622130485006715
5795,0.5669803817077358
5796,-0.18575890645287427
5797,0.2165535261403451
5798,0.5585182502258594
5799,-0.1325419983634252
5800,0.4812381516558287
5801,0.19276408913778112
5802,-0.556264535942019
5803,-0.11521129404690078
5804,1.057970217315954
5805,-0.6914593568041654
5806,-0.2644401010832713
5807,-0.22885500103698275
5808,0.22812200229291021
5809,0.04685105678165941
5810,0.3025296415530199
5811,0.19450982633950253
5812,-0.3638429764385981
5813,0.805152623331317
5814,-0.36291753471638977
5815,0.1917404901237597
5816,-0.21076859412358862
5817,0.10146785880504626
5818,0.4696800151668773
5819,-0.23733777463917313
5820,0.7687277715931614
5821,-0.03785433544762787
5822,-0.7206862566220429
5823,-0.08691662897219736
5824,-1.1529219554645946
5825,0.1157488894526756
5826,-0.19291664217536839
5827,0.4889414921503551
5828,-0.038140443428361245
5829,0.7097014186690738
5830,0.5902126199607213
5831,-0.6576085524259089
5832,0.17359687851353245
5833,-0.11677301270464807
5834,-0.515638958558628
5835,-0.2919597224009355
5836,0.2602759491316838
5837,0.10552782513909022
5838,-1.243233575714602
5839,-0.3091265815934256
5840,-0.28444792006074
5841,-0.48385488415681105
5842,-0.19276166713539816
5843,-0.45611560627863973
5844,0.2627923773359786
5845,-0.13592503515141388
5846,0.7095642589334138
5847,0.05885019532237281
5848,0.553229080550758
5849,-0.6557171771755324
5850,0.3491217554826871
5851,-0.6277631364479307
5852,-0.07876261531541544
5853,-0.15261598827381365
5854,-0.1269793660658124
5855,0.19749722889229804
5856,-0.16146616818268136
5857,-0.09344389478738371
5858,-0.1499342596772943
5859,0.3659608848684803
5860,0.2881698940508647
5861,-0.3099142202990929
5862,0.14370571514081087
5863,-0.3974958891899162
5864,-0.47323355181895244
5865,0.3182702206284423
5866,-0.09797658565957566
5867,0.694591134571136
5868,0.37135231095403726
5869,0.611592995409516
5870,-0.20799222242503054
5871,-0.20638938943540175
5872,0.2590171709938691
5873,0.47257349200368265
5874,-0.2098245133792592
5875,-0.531422302850351
5876,0.06818836238408682
5877,-0.10622188025528628
5878,-0.3423547464698037
5879,0.47013393188918867
5880,-0.04404777514319491
5881,0.5796675073768627
5882,0.20391154033681377
5883,-0.32189946222418014
5884,-0.508918978775018
5885,-0.14604465219152882
5886,0.30638050066597483
5887,0.7138096932763744
5888,-0.11042634477319768
5889,0.28086546588493294
5890,-0.4211977306879582
5891,0.19162474633437596
5892,0.4572046313559063
5893,0.5235645360175302
5894,1.1616164025010782
5895,-0.2751750515567587
5896,0.4429623128362198
5897,-0.6997058914725
5898,0.19431613557310268
5899,0.7753460507893204
5900,-0.17321004363242407
5901,-0.5478811742654365
5902,-0.2713146460658267
5903,-0.10276809110083036
5904,0.06405363571192789
5905,-0.1300633440847173
5906,0.8918067529689487
5907,-0.13267332504773138
5908,-0.07124817525916378
5909,-0.38949398565517235
5910,-0.40897201228425684
5911,0.049773941618840384
5912,-0.5345848051018139
5913,0.40653479013720967
5914,-0.18596359493865663
5915,-0.26575016796038625
5916,-0.6266244355681968
5917,0.03410693276910539
5918,-0.820627750810089
5919,-0.31286876157606247
5920,-0.4747950643742483
5921,0.023510674455486998
5922,0.10673401896188116
5923,0.040083449028635906
5924,0.20896654600068615
5925,0.20794932293641555
5926,0.22543668833574734
5927,0.160747784113659
5928,0.45131976804840085
5929,0.2746672906705171
5930,-0.10078940918421973
5931,-0.10856850188165794
5932,0.5050592366846035
5933,0.6383373753957299
5934,0.20281766093253187
5935,0.33832140292900087
5936,-0.5399561182501085
5937,-0.07458974513352225
5938,0.49372736555116853
5939,-0.10315734219061838
5940,0.26796368014069566
5941,-0.3718828175820522
5942,-0.4654511118794718
5943,-0.479385809041922
5944,-1.0586566434034224
5945,0.6097924396988676
5946,-0.4037371392795924
5947,-0.4903518413879371
5948,0.8202688556197664
5949,0.4154046047708753
5950,0.8399634773081809
5951,0.21882017125332862
5952,-0.19665023410751004
5953,0.7878200684914523
5954,-0.5907584198181729
5955,-0.4532228050839863
5956,-0.3316494613796089
5957,0.3839371003789889
5958,-0.007824967402894996
5959,0.1886219473867867
5960,-0.16475801592933134
5961,-0.5216923737168001
5962,0.2939469790101686
5963,0.3500433333260022
5964,0.4191224328952515
5965,0.6870214601337405
5966,0.37932149789173114
5967,0.3114698371216363
5968,-0.22914458777093924
5969,0.2957021027806521
5970,-0.368345636779101
5971,0.5661081815936732
5972,0.2848321268916105
5973,0.17980001058671083
5974,-0.40133574426075785
5975,-0.024833690326847117
5976,0.11941642964397785
5977,0.5436536595173534
5978,0.24943109283828838
5979,-0.3033587138311684
5980,0.00034967461142079096
5981,0.03180449312313468
5982,-0.2096566677991797
5983,-0.0968183038266415
5984,-0.5342175691737711
5985,-0.5347598633460331
5986,-0.7430388943097771
5987,-0.3448870352164815
5988,0.032694344944869974
5989,0.37848097786461216
5990,0.10077965495034685
5991,-0.00868510411661369
5992,-0.5248198237363423
5993,-0.09383316538679239
5994,-0.4639704224044788
5995,-0.0028919885242498916
5996,0.3753318842190604
5997,-0.12547827492500602
5998,0.009135573230244217
5999,0.12039799043748814
6000,-0.6966141367619487
6001,0.15630725557188668
6002,-0.25525779407225657
6003,0.03097241816998471
6004,0.09418119578334308
6005,0.14511095348997383
6006,-0.484466896780373
6007,-0.41662651432710157
6008,0.08181936904122661
6009,0.5169114669302027
6010,0.11646942279573155
6011,-0.6649313561038084
6012,0.3526542862504366
6013,0.0671657814520087
6014,0.3965850706596268
6015,-0.1695697860828936
6016,-0.4219668134002972
6017,-0.024215613394338018
6018,-0.1909771755825652
6019,-0.6005619221879261
6020,-0.40708862738538193
6021,-0.3136165970718583
6022,0.40984481787537735
6023,-0.09347877342530117
6024,-0.5605468813621665
6025,-0.4091300092731721
6026,-0.697201261789443
6027,-0.13892897696423134
6028,-0.39278405814783574
6029,0.3376983004143296
6030,-0.36762502612177245
6031,-0.039289757051540454
6032,0.25170472956578016
6033,0.14231111917067618
6034,-0.08343530545180865
6035,0.31733870051521357
6036,-0.24128157238963116
6037,0.7718920100630909
6038,0.7759631238377847
6039,0.19330488530551082
6040,-0.0703358573368143
6041,0.15931479487717454
6042,-0.771250266664028
6043,0.026043204922411082
6044,-0.22089150410934055
6045,0.06010714759914035
6046,1.0329748598415354
6047,-0.1790584514067085
6048,-0.14331457145086607
6049,0.6489117864293663
6050,0.5833893848894597
6051,-0.3209698841996039
6052,-0.07507741189408794
6053,-0.7757375244544029
6054,-0.688204065733561
6055,-0.3505308193512204
6056,-0.762907698976064
6057,0.521039191678759
6058,0.035726371991394314
6059,0.32210368178389426
6060,0.3664919055344329
6061,-0.39005741821385836
6062,-0.9103456412519878
6063,-0.1820567469406845
6064,-0.09017969314765388
6065,-0.1240612870536515
6066,-0.08897977553764064
6067,-0.5934134223332578
6068,0.25752995245537513
6069,0.4153956478389897
6070,0.6848118628948185
6071,0.6606365874078054
6072,-0.5611852539130006
6073,0.5302766954004736
6074,-0.3516114825831702
6075,0.5636287855557415
6076,-0.0004352363069162872
6077,0.11417765475921082
6078,0.1221050346626547
6079,0.3384427897061376
6080,0.007943526449345413
6081,-0.2283322994011703
6082,0.14948972706205402
6083,-0.03204532614850753
6084,0.4124596613886001
6085,-0.06490460873531245
6086,0.42403671671326926
6087,-0.5614876066963833
6088,-0.2144726043837963
6089,0.36805006951178637
6090,0.1479716218118531
6091,-0.07436906911321295
6092,-0.23771995517908232
6093,-0.06876359387627391
6094,0.15196950311194135
6095,0.330871536924377
6096,0.007682517675889288
6097,0.26084693065837206
6098,-0.041487011636929395
6099,-0.20031273215971604
6100,-0.6061133005233833
6101,-0.06612864135944321
6102,0.35553097699749353
6103,-0.9211523510904674
6104,0.3291961502521306
6105,-0.16493819793747524
6106,0.5131190139062181
6107,-0.07072392516124346
6108,0.7691295232295831
6109,0.050370399577586156
6110,-0.3161271855003105
6111,-0.24127021053511316
6112,-0.45357619451111314
6113,-0.31295278356518885
6114,0.3055014731806515
6115,0.08135262609028646
6116,0.34152929009403427
6117,0.6234026765104687
6118,-0.07509902220066067
6119,-0.49496817847629276
6120,0.9726157428665887
6121,-0.0026203959463228952
6122,-0.07328294784845696
6123,0.7211567058319323
6124,0.3148652947451833
6125,-0.3908281145555048
6126,-0.0025611015901687846
6127,0.4021113770458942
6128,-0.16899669544265727
6129,0.3358772083231234
6130,0.1927384408015768
6131,0.08195397807487746
6132,0.2277178706413576
6133,-0.39508683309819914
6134,0.6642431134950695
6135,-0.32497853808335314
6136,-0.5293088531247329
6137,-0.6458207597181396
6138,-0.047336465133847566
6139,-0.1321667666622132
6140,-0.010600716685761154
6141,-0.04685637156250333
6142,0.06813848612392048
6143,-0.24932838269160157
6144,-0.020759462188804582
6145,-0.2796402004483207
6146,0.4353074763945784
6147,0.28495659628394965
6148,-0.04636899430375505
6149,0.018330273289432465
6150,0.15087752139191504
6151,-0.8270876395326471
6152,0.24921445816552992
6153,-0.2752606874411292
6154,0.5941754123903228
6155,-0.3367231087166481
6156,-0.013956607979855056
6157,-0.03638729678518179
6158,-0.3399026832501145
6159,0.262747167739157
6160,-0.5304801214382446
6161,-0.227678857477501
6162,-0.944897992200155
6163,0.21834823123625338
6164,-0.07511747642045918
6165,0.2502779725414947
6166,-0.31917984681889955
6167,-0.14009482052944608
6168,-0.3502807037505145
6169,0.6760414528190098
6170,0.35217216540090845
6171,-0.04943247417936633
6172,-0.1008665473395898
6173,-0.1662943804537582
6174,0.29957145818448067
6175,0.127554367896528
6176,-0.22897800832894652
6177,-0.7729190558407916
6178,0.38031842851146136
6179,-0.09379174448514674
6180,0.1309335429828681
6181,0.5489476838024602
6182,0.15839657038077629
6183,-0.1179486620467851
6184,0.39301869068810996
6185,0.07037987992345289
6186,-0.4678628579848402
6187,0.46822319484024516
6188,-0.38317868119537896
6189,0.18032302433176264
6190,0.19146468257597213
6191,-0.35902570240659876
6192,-0.3139722061962006
6193,-0.7835523341848459
6194,-0.07319925221238635
6195,0.17316830935823813
6196,-0.02625233916841251
6197,-0.6368927056664302
6198,0.17901479394798317
6199,-0.04814591727497389
6200,-0.1444084304545201
6201,0.6177955076109913
6202,0.5519680196781274
6203,-1.000590391559203
6204,-0.26399084904109493
6205,-0.1301263338479832
6206,0.30269684639240174
6207,0.16648529194637607
6208,-0.20145199265841518
6209,-0.24514004518297317
6210,0.007417088419637276
6211,0.08127784563754203
6212,-1.0159798118306944
6213,0.057625054075962016
6214,0.26766490695288875
6215,-0.3228529445428533
6216,0.2951218463906119
6217,0.6221679643309892
6218,-0.24107732288212624
6219,0.20380833714441873
6220,0.521889441149912
6221,0.34649168635029487
6222,-0.24285685960328093
6223,0.19775901928370382
6224,-0.14563274201394766
6225,0.05223513851834731
6226,0.8287883326474045
6227,0.09151964783983503
6228,0.20396256682376546
6229,0.5537493852235561
6230,-0.2407396051189349
6231,0.8856432802721975
6232,-0.4695713871398797
6233,0.5406710825191283
6234,0.1425423220270449
6235,0.6811784615199786
6236,0.11115188715484828
6237,-0.5805524685034695
6238,0.12036649131092561
6239,-0.09861500312890913
6240,0.13919419797609958
6241,0.35606240389527954
6242,-0.5824439213214306
6243,0.02544214332665184
6244,0.4571085173807803
6245,0.26812502055405474
6246,0.36246125172850446
6247,-0.1946023265904329
6248,-0.24890669725699663
6249,0.41767272262755856
6250,-0.2818022267261433
6251,0.17333122114873312
6252,0.2651928090657074
6253,0.2613174556671776
6254,0.3132083006585263
6255,-0.30561594829542404
6256,-0.23512209561112596
6257,0.38706874949632314
6258,-0.5703831279559193
6259,-0.6438932759178396
6260,-0.19952663470155635
6261,-0.006908181549570828
6262,0.23791193430776766
6263,-0.4025790562027369
6264,0.39182939646602855
6265,-0.24939664465721068
6266,-0.47268745419784725
6267,-0.5358706050704527
6268,0.2803862737756672
6269,-0.4063057112604382
6270,0.08909806958053992
6271,-0.20012376224361475
6272,-0.6124435879795445
6273,0.028757175213951856
6274,-0.0538161236424697
6275,-0.1215142094067072
6276,0.18539317717674872
6277,0.25562242739985697
6278,0.162410894811573
6279,-0.2977531647862923
6280,0.23030846536621843
6281,0.2792029613662926
6282,0.2748048937604197
6283,-0.5220598702417696
6284,0.22221128890149472
6285,-0.072950009086954
6286,0.08566485819454307
6287,0.051475113687304
6288,0.3112955673029242
6289,0.15651581199499115
6290,-0.032636665683618796
6291,0.039184939717728115
6292,-0.10779940211872359
6293,0.36915179472319026
6294,0.25006891422432354
6295,-0.19949152265851625
6296,-0.059539932808904024
6297,-0.8623684673988958
6298,0.022437377721558228
6299,-0.5909308348020362
6300,0.18986387240327313
6301,-0.5214324420410433
6302,0.0053861559455297145
6303,0.07314066174032949
6304,-0.8020291889310348
6305,-0.25432711602080077
6306,-0.2005469209873955
6307,-0.18302455502450488
6308,-0.3167413182288434
6309,0.15354249955128568
6310,0.5904478239120702
6311,-0.3689453184292727
6312,0.19794267546009012
6313,0.18910998894681416
6314,-0.05544600987966821
6315,-0.28898962963570907
6316,-0.016168767368825762
6317,-0.08796819480090855
6318,0.3757602696367294
6319,0.0909303203061211
6320,-0.09550551277685534
6321,0.07382825244855476
6322,-0.5611810256401568
6323,0.4156064355126724
6324,-0.16315225269529476
6325,-0.5514807417789236
6326,0.11644931837399959
6327,-0.25963245272586916
6328,-0.4663487598322405
6329,0.08969793594909586
6330,-0.43072331528667446
6331,0.07604848325164282
6332,0.12367374294233875
6333,1.0104709085160761
6334,-0.2803213125714309
6335,-0.30655498173629736
6336,0.3187077713037027
6337,0.2729840291535852
6338,-0.39452507914686646
6339,0.12216096873802322
6340,-0.17157566460066134
6341,-0.25349445321509734
6342,0.07832490067871105
6343,-0.17335714119511783
6344,-0.26218702329334814
6345,-0.21839708489025494
6346,0.08129386170337781
6347,-1.0402013320473544
6348,-0.1691923381312444
6349,-0.46248497572106007
6350,-0.34731026570599444
6351,0.38515722462527824
6352,0.10283314475025206
6353,0.1804280860209946
6354,-0.4631745073351408
6355,-0.10412661399116331
6356,-0.08401002666294688
6357,0.1468305444379926
6358,0.2516038990335603
6359,0.4850449630770049
6360,-0.5183976286466199
6361,-0.24304707466772163
6362,0.26380253580281443
6363,0.038789314176221314
6364,0.2440916741012097
6365,0.06647466239269559
6366,-0.20694068925823728
6367,0.951885768745173
6368,0.3957307953945022
6369,-0.28668795801534874
6370,0.4688394186668458
6371,0.20625677616597252
6372,0.248360336897311
6373,0.08621053690637534
6374,-0.10657035929991775
6375,0.27124437910820887
6376,-1.2528589654030506
6377,-0.12667931306322627
6378,0.5301816974848869
6379,-0.27492399681000446
6380,-0.21369145519679825
6381,0.46617991027366734
6382,0.6803270928780737
6383,0.06919756030888338
6384,-0.1636982748372889
6385,0.37045115410612744
6386,0.4619332850729222
6387,-0.3848933001489826
6388,0.37449295699007473
6389,-0.01545581892305589
6390,0.13138180952032188
6391,-0.3224226430431861
6392,-0.47576537189234736
6393,0.36733143011978653
6394,-0.055508285471153496
6395,0.07896743425177145
6396,-0.11490234663557786
6397,-0.0513364245797716
6398,0.09208997638197959
6399,0.41640712878584196
6400,-0.03960418792849286
6401,-0.07208249480621966
6402,0.011531760693331838
6403,-0.5558717621297531
6404,-0.9094828597303969
6405,-0.06960124814458789
6406,-0.6387442337975573
6407,-0.30928271679322833
6408,0.17440094312892554
6409,-0.4840643733200094
6410,-0.41553241477652747
6411,-0.881479709522959
6412,0.24865906818265293
6413,0.3284194585111818
6414,-0.2860047309973795
6415,-0.4504113803668295
6416,-0.15119800208914694
6417,-0.09266040392133931
6418,1.0578531293728866
6419,0.6573574725181809
6420,0.07159582330884483
6421,-0.43020228119487963
6422,0.34986097161952545
6423,-0.10967657417681004
6424,-0.45958687364627737
6425,0.5435428042924297
6426,0.3885485989960909
6427,-0.4541662638332542
6428,0.3788432836908983
6429,-0.31044385847415795
6430,0.6959063427702816
6431,-0.45940168213080035
6432,0.20021961115690187
6433,-0.20792478822955038
6434,-0.48719938825163306
6435,-0.7176705805064374
6436,-0.01640816792194054
6437,-0.1977024325205601
6438,-0.23731068350992215
6439,0.09862050428490339
6440,-0.19421990442306108
6441,0.011591927238259409
6442,0.3409377021727912
6443,-0.6339590767840511
6444,-0.5033562089465803
6445,-0.5354571548910877
6446,-0.13215594602192962
6447,-0.0007666856684137429
6448,-0.12272541975951119
6449,0.19388595887801544
6450,-0.4327524759639395
6451,0.28421667992666494
6452,0.3739338953795482
6453,0.030329604714682844
6454,0.011309539778635996
6455,0.274128180369045
6456,0.31356461317757417
6457,0.03772619116564192
6458,0.28199370305741805
6459,-0.38450581848516424
6460,-0.195996547940038
6461,0.6990652420040275
6462,0.6263005514475519
6463,-0.7701908240975678
6464,-0.6595409470575329
6465,0.25122132722259655
6466,0.4181145753357264
6467,0.33694576184692043
6468,0.35258941002130817
6469,-0.19920948789829612
6470,0.5624946007045426
6471,-0.06169142971850473
6472,0.9345400962816102
6473,-0.38358124441502317
6474,-0.23143467995753877
6475,-0.296065287597405
6476,-0.4266388324911339
6477,-0.3302846464963102
6478,0.563487148895964
6479,0.6033061514778242
6480,-0.41940647516987495
6481,-0.0430450947697134
6482,-0.027441820517353364
6483,-0.12223421197312428
6484,0.04846129534219235
6485,-0.31197646873725643
6486,-0.13811733073797877
6487,-0.1971315374201571
6488,-0.6288050920503429
6489,0.2500955935422036
6490,-0.0697666871232081
6491,-0.09290162641364075
6492,0.29712493955062097
6493,0.5679952938705608
6494,-0.4542249021453336
6495,0.0982835976752021
6496,-0.06769669312122328
6497,-0.11344472827324872
6498,0.7361186763318494
6499,0.13015755851131067
6500,0.4801198162131868
6501,-0.23516652568945187
6502,-0.8738768588800809
6503,-0.629976651026093
6504,0.3457530198018316
6505,0.2540336735167112
6506,-0.15717935420315685
6507,0.11265638710441472
6508,-0.2358060605447587
6509,0.1109210034927605
6510,-0.0277934823586014
6511,-0.1609599091661072
6512,0.14979468632921691
6513,-0.17055410820195785
6514,0.2966628404709824
6515,-0.05989465573188039
6516,-0.7865847325724259
6517,0.13394395094423905
6518,-0.13472848347045843
6519,0.5000987089651776
6520,0.3989247409152976
6521,0.3388107252540128
6522,0.19222555610943196
6523,-0.3305117416927353
6524,0.26550516332256835
6525,-0.37926083618354234
6526,-0.054710929972781853
6527,-0.33801014725362527
6528,-0.11459186168614166
6529,-0.033967289586861765
6530,0.08501418399174471
6531,0.2617809524434478
6532,-0.4058494207234336
6533,-0.21252062729303953
6534,-0.11362359185722341
6535,0.22031776086486163
6536,-0.07673920948200012
6537,0.04464930256885499
6538,-0.2148191651178036
6539,0.4044970775576687
6540,-0.4055839016566603
6541,0.1304060327287531
6542,-0.8451918008237073
6543,0.21195913115437737
6544,-0.6542509575827216
6545,-0.19739799417605877
6546,0.12509108442450764
6547,-0.9644639569104156
6548,-1.0542776802804508
6549,-0.5449731780827386
6550,0.4665727074409812
6551,-0.29617111394177437
6552,0.2736470380931149
6553,-0.315155880200153
6554,-0.15548592862169164
6555,0.35023164172424914
6556,-0.12141252633503206
6557,-0.014628610872418861
6558,-0.03477276035265838
6559,0.3715260172785028
6560,-0.5013736810493126
6561,-0.05102757711404589
6562,0.08570250876320569
6563,0.3265697655126624
6564,0.15141482408940438
6565,0.16365270433010493
6566,0.7028739306522213
6567,-0.09642796156322671
6568,0.18142924431942148
6569,-0.5502568939514815
6570,-0.03753740150798348
6571,-0.1624062087988039
6572,0.2540742307202156
6573,0.3813013719566137
6574,-0.016310139548046075
6575,-0.005980922244690955
6576,-0.036803468366205926
6577,-0.05711848935597214
6578,0.09998642601379291
6579,0.6587076987914301
6580,0.748180661731182
6581,-0.3624905422093683
6582,0.25383255806938826
6583,0.5299364438823376
6584,0.05399422614696239
6585,-0.4891434851808843
6586,-0.01215114850035239
6587,-0.13841451048225614
6588,0.36747975643389835
6589,-0.27522956491222955
6590,0.1823430266352834
6591,0.045989530574575624
6592,-0.29374791931418875
6593,-0.12842156323898138
6594,-0.5324472177095103
6595,0.1609717542174086
6596,0.18348994523617135
6597,0.36258049462720504
6598,0.06676318805977889
6599,-0.4870183009403968
6600,-0.2284227495257663
6601,0.2691959818190422
6602,-0.12309306818843199
6603,0.186059319486457
6604,-0.7968768112671096
6605,0.23119994095802635
6606,-0.4821306028084128
6607,0.1651393638732071
6608,0.2279095949039954
6609,-0.43363923724876186
6610,0.22787016504250895
6611,0.3953684026802506
6612,-0.31881232803098863
6613,-0.27819725991270067
6614,0.2569603658499005
6615,-0.15053083278007834
6616,0.05285035080812457
6617,-0.33194252393410933
6618,0.04217034446660536
6619,-0.5413219995946376
6620,0.11541043592280649
6621,-0.5866366772992921
6622,0.5691456626740922
6623,-0.18269505164252714
6624,0.034571998569679574
6625,-0.09011476749893106
6626,-0.09256877250691305
6627,-0.06024557376922958
6628,0.0958540267536878
6629,-0.11957139227364921
6630,-0.9297041254091325
6631,0.4141014050407011
6632,0.19263320018930852
6633,0.9893859793106045
6634,-0.4999293606310888
6635,0.7454423076254246
6636,-0.22510256687087773
6637,-0.33108969036664737
6638,0.015255647310545177
6639,-0.07717710390291985
6640,0.12037794583332813
6641,-0.2946896257548029
6642,0.17146820298075247
6643,0.03776885694306548
6644,-0.013807973022948542
6645,-0.7800383603976769
6646,0.6297774090567995
6647,-0.35065020681825837
6648,-0.015682106330067863
6649,-0.1137425111397842
6650,0.4496209840640097
6651,0.11407169436222474
6652,-0.3409652728345551
6653,0.4103759196429652
6654,-0.8907533721451873
6655,-0.019573959572741682
6656,0.11144990224894194
6657,0.015505142581301767
6658,-0.08850819238290657
6659,0.042318893479063834
6660,-0.23155245172013247
6661,-0.47729875355969437
6662,-0.374133775793081
6663,0.4052068581041479
6664,0.31743922019472176
6665,-0.25552928239410805
6666,0.285083196203257
6667,0.8605181376259303
6668,-0.24534450333605198
6669,-0.21656106125676888
6670,-0.7000976077590023
6671,0.1250014887337309
6672,-0.2889096166127362
6673,0.01725403335178141
6674,0.8539375298416146
6675,0.7694820906246078
6676,0.127499379020236
6677,0.05574695941230379
6678,-0.05835470561584421
6679,-0.5933487484184506
6680,-0.24813447343365996
6681,0.31816685021910784
6682,0.022725679006846043
6683,-0.38512549978283134
6684,0.06072407519286898
6685,-0.023384077653607636
6686,-0.23252913197952244
6687,-0.10139506065039255
6688,-0.5041200766412167
6689,-0.15203612526603189
6690,-0.5576075088681374
6691,0.5900058362558355
6692,-0.0327841403611111
6693,0.23836423201327936
6694,0.108662685407387
6695,-0.39416563814204497
6696,-0.7223711998085215
6697,-0.4908141622439029
6698,-0.05624932348996074
6699,-0.42332345409763245
6700,0.6895874603265464
6701,-0.13419000022941946
6702,0.4201337146391776
6703,-0.20753166712811816
6704,0.7362569763869565
6705,0.035316504822931014
6706,-0.3191592901014008
6707,0.21214410793273772
6708,0.12409545121641348
6709,-0.069374161822559
6710,-0.058925499068081345
6711,-0.01990926109793374
6712,-0.6516784853388278
6713,-0.4527228792216327
6714,0.9475893860846633
6715,-0.4564030763779415
6716,0.40325408572253896
6717,0.5671686272530191
6718,-0.6706802771990233
6719,0.39787326627991126
6720,-0.2474922185266721
6721,0.21591835892695402
6722,0.8985850979185426
6723,-0.1795998043652095
6724,-0.1848370697771135
6725,-0.05354214745859334
6726,-0.03176836267966712
6727,-0.48853284524075696
6728,-0.1212693707798515
6729,-0.22736005403311702
6730,-0.5999288277786694
6731,0.0554862431093889
6732,-0.10401497368235467
6733,-0.22220520566969154
6734,0.472473156294546
6735,-0.07115856732829183
6736,-0.08662444286297488
6737,-0.14763618835285847
6738,0.8162446623402637
6739,0.4324955634669349
6740,-0.7388711650564845
6741,-0.10539930984780767
6742,0.2736442408105929
6743,0.27339095658836426
6744,0.49748992420668775
6745,0.6972267336716612
6746,-0.1630084965367712
6747,0.9797384322088026
6748,-0.09097328633762088
6749,-0.31527191532720317
6750,0.30463805776508684
6751,-0.6410648951871373
6752,0.08937641697508888
6753,-0.30432623726679114
6754,0.009503222665182198
6755,-0.40793131953192613
6756,-0.3622115151298806
6757,-0.3812698389694717
6758,0.23896422465724942
6759,0.33214823025715434
6760,-0.18640248288660888
6761,-1.0196537594150434
6762,-0.7387202768857228
6763,-0.07373561238196955
6764,-0.176845078684864
6765,0.388673839214182
6766,0.36641772402623046
6767,-0.12643749627005593
6768,0.42695326028056774
6769,-0.14781226861659205
6770,-0.3813075124338827
6771,-0.18216361948286763
6772,0.23225867582748738
6773,0.22972937021127118
6774,0.17965850349440998
6775,0.6714621400177256
6776,0.16007341572962377
6777,0.19553908943458054
6778,0.14940043123417265
6779,-0.650204027098637
6780,0.28681724750264326
6781,0.24199564879030694
6782,0.6299440495218404
6783,-0.603277688469208
6784,-0.1553488114719155
6785,-0.38059720023449933
6786,0.6011192954708218
6787,0.5004364802200767
6788,-0.6125876502227211
6789,-0.3984820500051004
6790,-0.25025492761608975
6791,0.5365681667986475
6792,0.33676668298924206
6793,0.43925465403344977
6794,0.11096659815798061
6795,-0.14043159073842337
6796,0.3738776060922736
6797,0.5223092079760056
6798,0.04818325880830496
6799,0.43433413721293196
6800,-0.7584354728652025
6801,0.5973574853138373
6802,0.15913185813261374
6803,-0.03504669468789252
6804,0.565241765651384
6805,-0.2984449244449534
6806,-0.9574859623063762
6807,-0.020454935152476397
6808,0.28796527140472994
6809,-0.07385812158875113
6810,0.31799850357904746
6811,-0.007247696616713177
6812,0.4031064966322905
6813,0.012260299655638634
6814,-0.12370792231313775
6815,-0.0827888830446897
6816,0.3943560880200837
6817,-0.5785081718009352
6818,0.16966761502736863
6819,-0.16340890172102918
6820,-0.007094560337683267
6821,-0.2998720772789598
6822,0.250107156661826
6823,0.007066821817799518
6824,0.012830883201711522
6825,-0.28449261325377745
6826,-0.2210621398130511
6827,0.27475904329552564
6828,0.4634755281179897
6829,0.4169413200413692
6830,-0.07027111859883182
6831,0.32991943393903017
6832,-0.13632603777603372
6833,-0.6101602362067907
6834,-0.16374364154417434
6835,0.4862507041321555
6836,0.2172852637949736
6837,0.5809490041481941
6838,0.030831037454550667
6839,0.17089609208996254
6840,-0.040775472470619065
6841,-0.5183528219801548
6842,-0.519166209524555
6843,-0.33406210874132386
6844,0.17732029337606758
6845,0.27427514261367847
6846,-0.33631913849353434
6847,-0.5915726429362467
6848,-0.34727253977121925
6849,-0.361950532670338
6850,0.3593732786946631
6851,-1.101965836078938
6852,0.4198590552620596
6853,0.07294495470596846
6854,-0.0561868028991256
6855,0.18862209273238753
6856,-0.02641722123421195
6857,0.3448122048277298
6858,-0.17771149356209825
6859,-0.2479957268212102
6860,-0.3315106023477214
6861,0.7503952587052446
