grade,label,rct,tsi,stfi,caliper,moisture,basisweight,cull
NL050310,3/24/2017 8:05,61.0000000000,4.5341670000,14.9561400000,8.4973800000,6.7737940000,32.5175400000,59.5000000000
NL050310,4/4/2017 15:51,68.0000000000,4.7391670000,16.1170800000,8.9731020000,6.2480360000,32.5335200000,59.5000000000
NL050310,2/10/2017 2:16,63.0000000000,4.3500000000,16.4332000000,8.7664090000,7.3091210000,32.5335200000,59.5000000000
NL050310,2/20/2017 1:19,63.0000000000,4.5091670000,16.5126600000,8.6154900000,6.2349170000,32.5369300000,59.5000000000
NL050310,2/10/2017 0:34,63.0000000000,4.4275000000,16.4576500000,8.6876690000,6.7905870000,32.5386400000,59.5000000000
NL050310,3/24/2017 3:17,61.0000000000,4.4825000000,16.0711700000,8.5137840000,6.8160330000,32.5608300000,59.5000000000
NL050310,2/10/2017 14:05,65.0000000000,4.5191660000,16.3417300000,8.6876690000,6.6951190000,32.5796100000,59.5000000000
NL050310,3/23/2017 23:41,61.0000000000,4.5958330000,15.5642800000,8.6482980000,6.6760960000,32.6035000000,59.5000000000
NL050310,3/23/2017 12:52,61.0000000000,4.7083330000,17.0144200000,8.6187710000,6.5587110000,32.6274000000,59.5000000000
NL050310,3/24/2017 6:53,61.0000000000,4.4416670000,16.1364200000,8.5859620000,6.8954330000,32.6325100000,59.5000000000
NL050310,1/19/2017 0:24,66.0000000000,4.5872730000,#DIV/0!,8.9906990000,6.1097830000,32.6335400000,59.5000000000
NL050310,3/2/2017 9:13,63.0000000000,4.5208330000,17.0621200000,8.6023660000,6.5932760000,32.6547100000,59.5000000000
NL050310,3/23/2017 0:54,63.0000000000,4.5316670000,17.4616300000,8.5859620000,6.6524220000,32.6571900000,59.5000000000
NL050310,1/2/2017 10:31,62.0000000000,4.4683330000,14.9812400000,9.1469870000,6.4984540000,32.6581200000,59.5000000000
NL050310,3/23/2017 20:06,60.0000000000,4.3300000000,16.3699900000,8.6614220000,6.8446400000,32.6615300000,59.5000000000
NL050310,2/19/2017 23:32,67.0000000000,4.5941670000,17.2198800000,8.7171960000,6.1110280000,32.7113700000,59.5000000000
NL050310,1/2/2017 14:15,64.0000000000,4.6383330000,16.4498300000,9.1601100000,6.3280670000,32.7195600000,59.5000000000
NL050310,1/2/2017 21:37,65.0000000000,4.6183330000,17.0858000000,9.2585350000,6.3900700000,32.7315100000,59.5000000000
NL050310,2/20/2017 3:20,65.0000000000,4.3500000000,18.2615800000,8.7270380000,6.5628660000,32.7639400000,59.5000000000
NL050310,1/2/2017 8:47,62.0000000000,4.7075000000,17.2907900000,9.2158840000,6.1935320000,32.7707700000,59.5000000000
NL050310,3/2/2017 12:53,64.0000000000,4.3433330000,17.7031500000,8.6811080000,6.3958750000,32.7997900000,59.5000000000
NL050350,2/16/2017 8:58,67.0000000000,4.5275000000,16.7345100000,8.6581410000,6.0753880000,32.8042800000,69.5000000000
NL050350,1/20/2017 0:45,72.0000000000,4.4825000000,19.5515900000,9.7342580000,7.8986600000,32.8322100000,69.5000000000
NL050310,1/18/2017 22:39,65.0000000000,4.4133330000,#DIV/0!,9.0944930000,6.0887700000,32.9124300000,59.5000000000
CM020330,4/12/2017 16:21,69.0000000000,4.3783340000,17.9257800000,10.4363600000,7.2998710000,33.1096500000,65.5000000000
NL050310,2/9/2017 21:15,64.0000000000,4.6436360000,15.9037900000,8.9620670000,6.5787830000,33.1543400000,59.5000000000
NL050350,4/16/2017 7:03,74.0000000000,4.6408330000,18.1193300000,9.4980360000,8.1127900000,33.1804000000,69.5000000000
CM020330,4/12/2017 11:55,68.0000000000,4.4458330000,17.1781600000,10.5872800000,7.2217970000,33.2418500000,65.5000000000
NL050310,4/9/2017 14:53,65.0000000000,4.5408330000,16.6256500000,9.0584040000,6.3504270000,33.2486800000,59.5000000000
NL050310,2/19/2017 21:45,67.0000000000,4.5208330000,17.8122300000,8.8976420000,6.5000960000,33.2589100000,59.5000000000
NL050310,2/9/2017 22:55,64.0000000000,4.4883330000,16.9071000000,8.9435740000,6.8227710000,33.2708600000,59.5000000000
NL050310,1/28/2017 10:41,65.0000000000,4.4958330000,15.1047200000,9.2126040000,6.5626980000,33.2902600000,59.5000000000
CM020330,2/6/2017 8:56,66.0000000000,4.8750000000,17.3883400000,9.2388510000,6.1864610000,33.3425500000,65.5000000000
NL050310,3/22/2017 20:58,64.0000000000,4.1400000000,16.2295400000,8.7795320000,6.5742090000,33.3562000000,59.5000000000
NL050310,3/2/2017 13:30,68.0000000000,4.5491670000,18.3441200000,8.8779570000,6.2834860000,33.3852200000,59.5000000000
CM020330,4/6/2017 3:36,67.0000000000,4.2133330000,16.0808400000,10.6627300000,7.2852950000,33.3988800000,65.5000000000
NL050350,1/25/2017 23:28,73.0000000000,4.8000000000,15.8043400000,9.3593460000,6.1169080000,33.4261900000,69.5000000000
NL050310,1/18/2017 20:54,68.0000000000,4.6875000000,#DIV/0!,9.2224450000,6.1605170000,33.4299100000,59.5000000000
NL050310,3/1/2017 12:26,66.0000000000,4.2433330000,16.9137400000,9.0354380000,6.9466030000,33.4432500000,59.5000000000
NL050310,1/28/2017 7:18,66.0000000000,4.6458330000,14.4496900000,9.4028920000,6.1203440000,33.5081100000,59.5000000000
NL050350,1/20/2017 13:05,71.0000000000,4.4781820000,16.2646700000,9.5204060000,6.1532550000,33.5081100000,69.5000000000
CM020330,4/6/2017 17:25,62.0000000000,3.7375000000,15.1355000000,9.6850440000,7.4248270000,33.5115200000,65.5000000000
NL050350,1/20/2017 11:22,71.0000000000,4.6408330000,16.8437200000,9.4750710000,6.0845890000,33.5217700000,69.5000000000
NL050350,1/1/2017 10:47,77.0000000000,4.7108340000,17.3850200000,9.4225770000,6.4903810000,33.5434900000,69.5000000000
CM020330,4/6/2017 2:06,69.0000000000,4.1766670000,17.4159900000,10.8530200000,7.2149540000,33.5507800000,65.5000000000
NL050350,1/17/2017 5:59,74.0000000000,4.5408330000,17.3036700000,9.4488240000,5.9307560000,33.5714200000,69.5000000000
CM020330,4/12/2017 13:24,70.0000000000,4.0808330000,17.4945500000,10.6528900000,7.6085690000,33.5798000000,65.5000000000
NL050350,1/20/2017 7:19,76.0000000000,4.9316670000,16.8606000000,9.3963310000,5.7988720000,33.6421700000,69.5000000000
NL050310,1/28/2017 5:34,68.0000000000,4.6358330000,15.6412600000,9.4225770000,6.1594910000,33.6600200000,59.5000000000
CM020330,4/6/2017 0:32,69.0000000000,4.3700000000,17.5880900000,11.1581400000,7.0152110000,33.7009800000,65.5000000000
NL050350,1/22/2017 4:09,70.0000000000,4.7150000000,16.9233800000,9.3438370000,6.2842850000,33.7026900000,69.5000000000
NL050350,1/22/2017 0:30,75.0000000000,4.9500000000,17.2407100000,9.3832070000,6.1949850000,33.7078100000,69.5000000000
NL050310,1/19/2017 2:09,64.0000000000,4.5491670000,#DIV/0!,8.8221840000,6.1550260000,33.7470600000,59.5000000000
NL050350,1/16/2017 7:10,71.0000000000,4.3508330000,16.6814500000,9.5669350000,5.9057410000,33.7641300000,69.5000000000
NL050350,1/17/2017 2:29,74.0000000000,4.6733330000,18.4507700000,9.5045990000,6.3370280000,33.7948500000,69.5000000000
NL050350,1/5/2017 16:09,72.0000000000,4.8825000000,17.8220800000,9.3963310000,5.5932810000,33.8051000000,69.5000000000
CM020230,3/7/2017 17:44,32.0000000000,3.3483330000,7.7741460000,8.7729700000,3.5933170000,33.8153400000,27.5000000000
NL050350,1/26/2017 4:38,71.0000000000,4.7041670000,15.0855700000,9.4586670000,5.8851810000,33.8209200000,69.5000000000
NL050350,1/15/2017 0:09,75.0000000000,4.8100000000,18.1491000000,9.3864880000,5.8939940000,33.8214800000,69.5000000000
NL050350,1/20/2017 14:45,72.0000000000,4.4900000000,15.1465400000,9.6489550000,5.8188120000,33.8307000000,69.5000000000
NL050350,1/15/2017 14:27,73.0000000000,4.7963640000,18.4971800000,9.4702990000,6.0551350000,33.8525800000,69.5000000000
NL050310,3/1/2017 10:44,68.0000000000,4.3291670000,16.2735700000,9.2421310000,6.3455530000,33.8921400000,59.5000000000
NL050350,1/20/2017 16:24,72.0000000000,4.3783340000,15.2852800000,9.6194280000,5.9843570000,33.8972600000,69.5000000000
NL050350,1/25/2017 20:43,73.0000000000,4.6100000000,14.7962300000,9.4914750000,5.9381680000,33.9047100000,69.5000000000
NL050350,1/17/2017 10:39,67.0000000000,4.5933330000,16.4609500000,9.3766450000,5.9021710000,33.9177400000,69.5000000000
NL050350,1/22/2017 2:21,73.0000000000,4.7683330000,18.2292700000,9.3044670000,6.2371940000,33.9518800000,69.5000000000
CM020330,4/12/2017 10:27,68.0000000000,4.0391660000,17.2791200000,10.9284800000,7.8034580000,33.9717400000,65.5000000000
NL050350,2/23/2017 19:26,77.0000000000,4.8675000000,19.1453500000,9.0584040000,6.1611590000,33.9757800000,69.5000000000
NL050350,1/6/2017 0:53,70.0000000000,4.6850000000,18.2211900000,9.5013170000,6.2574240000,34.0065000000,69.5000000000
NL050350,2/18/2017 19:17,72.0000000000,4.5141670000,16.9683100000,9.1108970000,5.9805800000,34.0082100000,69.5000000000
NL050350,1/20/2017 9:35,74.0000000000,4.8683330000,17.5579300000,9.4881940000,5.5253110000,34.0133300000,69.5000000000
NL050350,1/15/2017 9:03,73.0000000000,4.8209090000,17.8975200000,9.3951380000,6.0528790000,34.0257400000,69.5000000000
NL050350,1/21/2017 8:59,66.0000000000,4.3833330000,17.7607600000,9.4750710000,6.4452820000,34.0269800000,69.5000000000
NL050350,1/17/2017 7:42,71.0000000000,4.6075000000,17.7680700000,9.5406880000,6.0515190000,34.0321000000,69.5000000000
NL050350,1/8/2017 7:06,75.0000000000,4.7291670000,18.0763700000,9.4553850000,5.8962290000,34.0387700000,69.5000000000
NL050350,1/15/2017 3:44,73.0000000000,4.7400000000,17.3115400000,9.2486930000,6.0672670000,34.0406300000,69.5000000000
NL050350,1/5/2017 23:10,73.0000000000,4.6000000000,18.1475000000,9.5964620000,6.0153880000,34.0462200000,69.5000000000
NL050350,1/16/2017 22:58,72.0000000000,4.5883330000,16.7523100000,9.4881940000,6.0693430000,34.0491700000,69.5000000000
NL050350,2/8/2017 0:44,71.0000000000,4.7558330000,16.5707600000,9.2815010000,6.1476690000,34.0491700000,69.5000000000
NL050350,1/21/2017 6:40,71.0000000000,4.5025000000,16.8166200000,9.5767770000,6.2164810000,34.0508800000,69.5000000000
NL050350,2/18/2017 13:05,72.0000000000,4.5691670000,18.2161100000,9.0321570000,6.3392370000,34.0645300000,69.5000000000
NL050350,1/15/2017 12:45,71.0000000000,4.5181820000,18.6806400000,9.5490390000,6.3372190000,34.0760100000,69.5000000000
NL050350,1/16/2017 3:57,69.0000000000,4.4358330000,17.4521400000,9.6292710000,6.3100450000,34.0816000000,69.5000000000
NL050350,3/11/2017 5:13,72.0000000000,4.4000000000,16.4139000000,9.2683770000,6.3933060000,34.0833100000,69.5000000000
NL050350,2/23/2017 23:05,70.0000000000,4.6383330000,18.1703100000,9.1469870000,6.6052960000,34.0833100000,69.5000000000
NL050350,2/7/2017 10:51,73.0000000000,4.7458330000,19.1079800000,9.3011870000,6.1604550000,34.0867200000,69.5000000000
NL050350,2/9/2017 7:16,72.0000000000,4.7309090000,19.1451900000,9.1231260000,6.5498540000,34.0871800000,69.5000000000
NL050350,1/7/2017 14:11,75.0000000000,4.5883330000,22.1285900000,9.7080110000,7.9780730000,34.0918400000,69.5000000000
NL050350,2/8/2017 20:28,71.0000000000,4.7683330000,15.5563800000,9.1765140000,6.4981530000,34.0938900000,69.5000000000
NL050350,2/9/2017 5:26,75.0000000000,4.6333330000,18.2626800000,9.0288760000,6.5399740000,34.0965000000,69.5000000000
NL050350,1/21/2017 1:22,73.0000000000,4.6700000000,16.2598100000,9.6206210000,5.7395290000,34.1020800000,69.5000000000
NL050350,4/4/2017 2:21,73.0000000000,4.6675000000,17.0761900000,9.2979050000,5.9246970000,34.1055000000,69.5000000000
NL050350,1/8/2017 14:01,74.0000000000,4.7263640000,17.9856500000,9.4595610000,6.2065800000,34.1058000000,69.5000000000
NL050350,1/5/2017 3:57,72.0000000000,4.7466660000,17.2329500000,9.5341260000,5.3486720000,34.1123200000,69.5000000000
NL050350,1/16/2017 10:31,71.0000000000,4.4645450000,16.9771700000,9.6778860000,6.0599090000,34.1143700000,69.5000000000
NL050350,2/8/2017 11:41,73.0000000000,4.7058330000,19.3783300000,9.2913440000,6.2191900000,34.1157300000,69.5000000000
NL050350,1/16/2017 2:19,75.0000000000,4.7166670000,18.1947500000,9.5013170000,5.9369070000,34.1242700000,69.5000000000
CM020330,4/12/2017 8:59,70.0000000000,3.8666670000,16.5769200000,10.8891100000,8.2646620000,34.1259800000,65.5000000000
NL050350,1/21/2017 7:15,70.0000000000,4.4691670000,17.2067300000,9.5472490000,6.2351310000,34.1276800000,69.5000000000
NL050350,2/18/2017 17:08,71.0000000000,4.8591670000,18.6936100000,9.0616850000,6.0275220000,34.1311000000,69.5000000000
NL050350,2/25/2017 18:25,73.0000000000,4.6083330000,20.1150400000,9.0190330000,6.9315110000,34.1379200000,69.5000000000
NL050350,2/19/2017 1:12,70.0000000000,4.5266670000,18.1181000000,9.1633910000,6.1678810000,34.1411800000,69.5000000000
NL050350,3/10/2017 22:04,74.0000000000,4.5391660000,18.0599400000,9.2782200000,6.0644940000,34.1447500000,69.5000000000
NL050350,2/18/2017 23:24,74.0000000000,4.4500000000,17.1234500000,9.1404250000,5.8718890000,34.1481700000,69.5000000000
NL050350,1/16/2017 5:35,72.0000000000,4.5591660000,17.5107900000,9.4881940000,6.1205030000,34.1567000000,69.5000000000
NL050350,2/25/2017 14:46,74.0000000000,4.7381820000,18.6611700000,9.0694390000,6.1673500000,34.1579400000,69.5000000000
NL050350,2/7/2017 23:03,72.0000000000,4.6258340000,16.5157400000,9.3668030000,6.2696340000,34.1601100000,69.5000000000
NL050310,1/18/2017 19:09,69.0000000000,4.6409090000,#DIV/0!,9.4774570000,6.3363510000,34.1691100000,59.5000000000
NL050350,3/12/2017 12:51,71.0000000000,4.6058340000,16.0841700000,9.2979050000,5.8665870000,34.1720600000,69.5000000000
CM020330,2/6/2017 7:13,70.0000000000,4.9066670000,17.5568300000,11.1187700000,7.5230900000,34.1720600000,65.5000000000
NL050350,4/8/2017 18:25,70.0000000000,4.5800000000,17.3107600000,9.3897690000,6.1677490000,34.1728400000,69.5000000000
NL050310,1/28/2017 3:47,68.0000000000,4.5608330000,16.2329500000,9.6095850000,6.0259370000,34.1737700000,59.5000000000
NL050350,1/17/2017 8:17,71.0000000000,4.8225000000,18.1129900000,9.4849130000,6.1609040000,34.1788900000,69.5000000000
NL050350,1/15/2017 10:45,75.0000000000,4.7308340000,18.6297800000,9.5570920000,6.1283370000,34.1857100000,69.5000000000
NL050350,2/24/2017 5:58,72.0000000000,4.5608330000,17.7474000000,9.2257270000,6.3042750000,34.1874200000,69.5000000000
NL050350,3/11/2017 3:27,72.0000000000,4.3391670000,16.7685200000,9.2716590000,6.2632350000,34.1942500000,69.5000000000
NL050350,3/11/2017 1:40,74.0000000000,4.4608340000,16.8920400000,9.2815010000,6.4329040000,34.1942500000,69.5000000000
NL050350,2/6/2017 20:50,71.0000000000,4.9450000000,19.4886600000,9.4947560000,6.0734340000,34.1959600000,69.5000000000
NL050350,1/29/2017 11:00,80.0000000000,4.7441670000,16.3004000000,9.5702150000,5.3104330000,34.2062000000,69.5000000000
CM020230,3/7/2017 11:53,28.0000000000,3.5141670000,7.6735800000,8.6450180000,3.0146260000,34.2079000000,27.5000000000
NL050350,2/24/2017 4:15,75.0000000000,4.5458330000,16.1252600000,9.2158840000,6.0016280000,34.2079000000,69.5000000000
NL050350,1/15/2017 5:31,73.0000000000,4.8066670000,18.2860900000,9.3930490000,6.2441520000,34.2096100000,69.5000000000
NL050350,2/5/2017 12:32,72.0000000000,5.0075000000,17.0389400000,9.2683770000,5.9712250000,34.2130200000,69.5000000000
NL050350,2/8/2017 9:56,74.0000000000,4.7166670000,18.8320200000,9.2585350000,6.1968220000,34.2130200000,69.5000000000
NL050350,1/17/2017 9:28,71.0000000000,4.4875000000,16.0780700000,9.4750710000,6.2196220000,34.2130200000,69.5000000000
NL050350,1/8/2017 10:37,72.0000000000,4.8583330000,18.4904400000,9.4980360000,6.0927930000,34.2181400000,69.5000000000
NL050350,3/11/2017 14:43,72.0000000000,4.5675000000,15.1107700000,8.9632600000,6.1427350000,34.2215600000,69.5000000000
NL050350,2/9/2017 10:49,71.0000000000,4.7391670000,17.1067200000,9.0780890000,5.9539370000,34.2249700000,69.5000000000
NL050350,3/11/2017 6:58,71.0000000000,4.4725000000,14.3585900000,9.3143090000,6.2902380000,34.2249700000,69.5000000000
NL050350,1/1/2017 2:08,71.0000000000,4.4933330000,17.9274000000,9.6653590000,6.3352860000,34.2283900000,69.5000000000
NL050350,2/15/2017 19:57,74.0000000000,4.5408330000,18.1932800000,9.0157530000,6.4157500000,34.2283900000,69.5000000000
NL050350,1/29/2017 0:57,71.0000000000,4.6933330000,15.5148300000,9.5866190000,5.8392910000,34.2318000000,69.5000000000
NL050350,1/16/2017 12:11,70.0000000000,4.5745450000,17.1572200000,9.5740930000,6.0642520000,34.2324200000,69.5000000000
NL050350,1/6/2017 22:45,73.0000000000,4.7075000000,19.6106000000,9.6587980000,6.3364190000,34.2335100000,69.5000000000
NL050350,1/17/2017 10:04,71.0000000000,4.5775000000,18.4369200000,9.4258580000,6.0693160000,34.2352100000,69.5000000000
NL050350,2/8/2017 4:07,71.0000000000,4.7400000000,18.0628100000,9.3307130000,6.0640850000,34.2369200000,69.5000000000
NL050350,2/24/2017 0:50,72.0000000000,4.5658340000,18.5715400000,9.2191650000,6.3276710000,34.2398700000,69.5000000000
NL050350,2/15/2017 21:44,72.0000000000,4.7116670000,18.6919700000,9.0157530000,6.3448260000,34.2420400000,69.5000000000
NL050350,2/7/2017 5:12,71.0000000000,4.8745460000,18.6018200000,9.4166120000,5.9389790000,34.2454500000,69.5000000000
NL050350,1/15/2017 21:17,70.0000000000,4.6966670000,17.7846800000,9.4947560000,6.3968120000,34.2471600000,69.5000000000
NL050350,1/22/2017 17:47,71.0000000000,4.6400000000,17.2196400000,9.4881940000,6.4058550000,34.2491800000,69.5000000000
CM020330,2/6/2017 6:43,72.0000000000,4.7758330000,17.1802700000,10.9252000000,7.5491150000,34.2529000000,65.5000000000
NL050350,2/24/2017 16:10,72.0000000000,4.7241670000,17.5410200000,9.3438370000,6.4139050000,34.2557000000,69.5000000000
CM020330,2/17/2017 22:57,70.0000000000,4.5866670000,17.4069300000,11.0531600000,7.4051190000,34.2566300000,65.5000000000
NL050350,1/14/2017 13:03,74.0000000000,4.9116670000,18.0938700000,9.6292710000,6.0190900000,34.2574000000,69.5000000000
NL050350,1/17/2017 4:14,71.0000000000,4.8550000000,18.0823700000,9.3832070000,5.9845500000,34.2591100000,69.5000000000
NL050350,1/15/2017 7:18,71.0000000000,4.9633330000,19.2522900000,9.3438370000,5.9950530000,34.2608100000,69.5000000000
NL050350,2/18/2017 21:25,73.0000000000,4.5172730000,18.0562500000,9.1481800000,6.4233400000,34.2640700000,69.5000000000
NL050350,2/6/2017 10:40,72.0000000000,4.9341660000,17.1632900000,9.6423940000,6.1332500000,34.2659300000,69.5000000000
NL050350,2/8/2017 8:09,73.0000000000,4.7354550000,19.4216600000,9.2877650000,6.8704330000,34.2659300000,69.5000000000
NL050350,1/17/2017 11:48,68.0000000000,4.3691670000,17.3237900000,9.6916070000,5.9441620000,34.2676400000,69.5000000000
NL050350,1/21/2017 3:07,71.0000000000,4.5533330000,17.5311300000,9.6325510000,5.8952100000,34.2693500000,69.5000000000
NL050350,1/1/2017 5:29,73.0000000000,4.6966670000,17.5284800000,9.6653590000,5.9987080000,34.2693500000,69.5000000000
NL050350,1/26/2017 1:12,73.0000000000,4.6041670000,17.5086200000,9.6358320000,6.1090560000,34.2710500000,69.5000000000
NL050350,2/8/2017 13:27,74.0000000000,4.8254550000,19.1482800000,9.1839700000,6.6146690000,34.2727600000,69.5000000000
NL050350,1/22/2017 18:57,71.0000000000,4.7583330000,18.2785600000,9.4094540000,6.4175650000,34.2744700000,69.5000000000
NL050350,1/7/2017 7:17,69.0000000000,4.5508330000,17.4496400000,9.6259900000,6.4297510000,34.2744700000,69.5000000000
NL050350,3/11/2017 9:17,70.0000000000,4.4041670000,16.2834900000,9.2946240000,6.5116750000,34.2744700000,69.5000000000
NL050350,2/28/2017 18:16,69.0000000000,4.6200000000,17.1391400000,9.1803910000,6.2544570000,34.2752500000,69.5000000000
NL050350,1/23/2017 2:35,70.0000000000,4.4516670000,16.1737400000,9.4750710000,6.4764020000,34.2778800000,69.5000000000
NL050350,1/15/2017 16:10,73.0000000000,4.6741670000,18.6396300000,9.5899000000,6.0619240000,34.2795900000,69.5000000000
NL050350,2/24/2017 10:36,72.0000000000,4.6491670000,18.1698000000,9.2158840000,6.1798670000,34.2808300000,69.5000000000
NL050350,4/15/2017 17:29,74.0000000000,4.5241670000,16.6033300000,9.3307130000,5.8043760000,34.2845500000,69.5000000000
NL050350,1/6/2017 10:20,74.0000000000,4.7516670000,18.1045600000,9.5964620000,5.5936000000,34.2847100000,69.5000000000
NL050350,2/6/2017 17:27,72.0000000000,4.8333330000,15.2841900000,9.4750710000,6.3427090000,34.2864200000,69.5000000000
NL050350,2/9/2017 12:34,72.0000000000,4.6154550000,17.3946300000,9.1732330000,6.5592110000,34.2864200000,69.5000000000
NL050350,1/16/2017 21:12,76.0000000000,4.7550000000,16.9523100000,9.5636530000,6.0029270000,34.2898300000,69.5000000000
NL050350,2/18/2017 14:56,70.0000000000,4.5350000000,17.5994100000,9.0124720000,6.7277610000,34.2898300000,69.5000000000
NL050350,1/16/2017 13:52,72.0000000000,4.7590910000,18.9761400000,9.5275640000,5.8543850000,34.2901400000,69.5000000000
NL050350,1/20/2017 19:48,72.0000000000,4.4716670000,17.1928800000,9.5472490000,6.4865310000,34.2915400000,69.5000000000
NL050350,1/8/2017 22:45,71.0000000000,4.6200000000,18.3957900000,9.6063040000,6.0919280000,34.2920000000,69.5000000000
NL050350,1/5/2017 2:00,74.0000000000,4.6650000000,19.3552600000,9.7145720000,5.3518420000,34.2932400000,69.5000000000
NL050350,1/21/2017 4:53,72.0000000000,4.6100000000,16.6651600000,9.5472490000,6.0171450000,34.2932400000,69.5000000000
NL050350,1/21/2017 10:43,73.0000000000,4.4958330000,17.0060000000,9.5439680000,6.2073650000,34.2949500000,69.5000000000
NL050350,1/21/2017 12:27,68.0000000000,4.2583330000,14.4885500000,9.7014480000,6.4778570000,34.2949500000,69.5000000000
NL050350,1/7/2017 2:07,77.0000000000,4.6558330000,17.1233000000,9.4521050000,6.1874340000,34.3017800000,69.5000000000
NL050350,2/18/2017 7:34,70.0000000000,4.8033330000,18.5365000000,9.2388510000,6.6870860000,34.3017800000,69.5000000000
NL050350,3/31/2017 4:18,74.0000000000,4.6741670000,17.4792900000,9.1830760000,5.6517300000,34.3034900000,69.5000000000
NL050350,1/14/2017 19:58,72.0000000000,4.7750000000,18.0796700000,9.5505300000,6.1862620000,34.3069000000,69.5000000000
NL050350,1/27/2017 9:14,74.0000000000,4.6391670000,17.4371900000,9.5669350000,6.3977030000,34.3069000000,69.5000000000
NL050350,1/15/2017 22:58,70.0000000000,4.4950000000,17.3295800000,9.6620790000,6.0669030000,34.3103100000,69.5000000000
NL050350,2/25/2017 2:50,71.0000000000,4.6916670000,17.7296500000,9.1830760000,6.1375440000,34.3154300000,69.5000000000
NL050350,2/24/2017 2:34,72.0000000000,4.4216670000,17.5712100000,9.1797950000,6.3779650000,34.3171400000,69.5000000000
NL050350,2/7/2017 19:40,72.0000000000,4.8033330000,17.3670300000,9.2979050000,6.1461250000,34.3188500000,69.5000000000
NL050350,2/25/2017 16:35,72.0000000000,4.7245450000,17.4457800000,9.1374430000,6.0883400000,34.3199300000,69.5000000000
NL050350,1/5/2017 17:58,75.0000000000,4.8866670000,18.4686400000,9.5144410000,5.9854360000,34.3205500000,69.5000000000
NL050350,2/8/2017 5:50,71.0000000000,4.7483330000,18.4131200000,9.2421310000,6.3670510000,34.3239700000,69.5000000000
NL050350,2/7/2017 0:10,71.0000000000,4.6441660000,18.0013800000,9.6194280000,6.4622050000,34.3256700000,69.5000000000
NL050350,1/21/2017 19:29,73.0000000000,4.5691670000,17.9694100000,9.5538110000,6.8428770000,34.3385500000,69.5000000000
NL050350,2/7/2017 6:53,71.0000000000,4.7700000000,17.0992400000,9.3602410000,6.2163710000,34.3393300000,69.5000000000
NL050350,2/25/2017 1:03,72.0000000000,4.6433330000,18.0470800000,9.1863570000,6.3117980000,34.3410300000,69.5000000000
NL050350,1/26/2017 14:15,70.0000000000,4.4816670000,16.4578200000,9.6916070000,5.8055470000,34.3512800000,69.5000000000
NL050350,1/20/2017 6:08,73.0000000000,4.7333330000,17.7992600000,9.6686400000,5.8088700000,34.3512800000,69.5000000000
NL050350,1/22/2017 21:16,71.0000000000,4.6216660000,17.9603900000,9.5702150000,6.4593840000,34.3512800000,69.5000000000
NL050350,4/4/2017 7:18,70.0000000000,4.6658330000,17.2815200000,9.3110280000,6.3830810000,34.3564000000,69.5000000000
NL050350,2/24/2017 7:07,72.0000000000,4.6858330000,17.3186900000,9.1404250000,6.4261600000,34.3564000000,69.5000000000
NL050350,2/18/2017 9:23,72.0000000000,4.8716660000,18.5518100000,9.2290080000,6.2654630000,34.3571700000,69.5000000000
NL050350,1/26/2017 15:59,71.0000000000,4.6691670000,16.3926900000,9.5177220000,5.9275680000,34.3581000000,69.5000000000
NL050350,1/27/2017 2:41,71.0000000000,4.7866670000,14.9499700000,9.6423940000,5.7736540000,34.3598100000,69.5000000000
NL050350,1/6/2017 2:35,71.0000000000,4.6025000000,18.5231700000,9.6686400000,6.2703110000,34.3622000000,69.5000000000
NL050350,3/31/2017 19:17,71.0000000000,4.5966670000,17.4979900000,9.2716590000,6.3369360000,34.3622000000,69.5000000000
NL050350,1/15/2017 19:36,70.0000000000,4.5433340000,18.3200100000,9.4652280000,6.0060500000,34.3666400000,69.5000000000
NL050350,2/7/2017 3:30,72.0000000000,4.7750000000,18.2803300000,9.4849130000,6.6394340000,34.3702000000,69.5000000000
NL050350,1/29/2017 21:39,75.0000000000,4.6891670000,15.9658000000,9.5702150000,5.5522180000,34.3717600000,69.5000000000
NL050350,2/7/2017 7:27,71.0000000000,4.9066670000,18.8642600000,9.3996110000,6.3183000000,34.3717600000,69.5000000000
NL050350,2/15/2017 18:08,74.0000000000,4.7733340000,19.8464500000,9.1568290000,6.2553980000,34.3720700000,69.5000000000
NL050350,3/30/2017 1:02,74.0000000000,4.5450000000,19.1479100000,9.0387190000,6.2782520000,34.3751700000,69.5000000000
NL050350,1/26/2017 7:30,70.0000000000,4.4258330000,17.1454700000,9.6981680000,6.4887950000,34.3751700000,69.5000000000
NL050350,3/12/2017 9:20,72.0000000000,4.4950000000,17.2089600000,9.3471180000,6.4786780000,34.3802900000,69.5000000000
NL050350,2/25/2017 12:56,72.0000000000,4.7825000000,18.1565100000,9.1863570000,5.8431590000,34.3820000000,69.5000000000
NL050350,2/23/2017 21:16,73.0000000000,4.8183330000,18.1362400000,9.1896370000,6.2299430000,34.3820000000,69.5000000000
NL050350,2/16/2017 1:16,73.0000000000,4.7433330000,18.1259600000,9.1141780000,6.4616630000,34.3820000000,69.5000000000
NL050350,1/17/2017 7:07,72.0000000000,4.6300000000,18.7859200000,9.6030240000,6.0615260000,34.3905300000,69.5000000000
NL050350,2/9/2017 14:19,66.0000000000,4.6981820000,17.7622800000,9.2985020000,6.3320360000,34.3906900000,69.5000000000
