,rct,tsi,stfi,caliper,moisture,basisweight,cull,prediction
52,-1.9627571624829447,-0.11623706161093565,-1.1785412543440352,-1.5695717377518732,1.2045552043571999,-1.4926933816509365,-0.22073719270170833,108.14139403706912
53,-1.81233685044872,0.1398503130397697,-1.3973164912890852,-1.5732923684523854,0.6432119208402581,-1.4916876511108763,-1.7991396540573665,93.44702186969064
54,-2.213457682539986,-4.1038833240290975,-2.2953367496063843,-1.3984227255283146,0.7434517928968548,-1.4916876511108763,-1.7991396540573665,98.53043152496275
55,-1.8624769544601283,0.9812802583206676,-1.3723136070667936,-1.5286448000462398,-0.11861110678987864,-1.4916876511108763,-1.7991396540573665,94.62323396299723
56,-1.7621967464373118,1.4934550076220816,-1.1306190595846433,-1.8225746253866995,0.04177268850067667,-1.4916876511108763,-1.7991396540573665,95.68434654432866
57,-1.7120566424259036,0.9446963476562783,-1.2389648912145725,-1.3649370492237052,-1.5219693155822367,-1.4876647289506357,-0.22073719270170833,112.26858210214665
58,-1.7621967464373118,0.06668249171099767,-1.5890052703266522,-1.3537751571221683,-0.7400983135407809,-1.4866589984105751,-1.7991396540573665,95.1776951463271
59,-2.3137378905628023,-0.5918279002479668,-1.3827314754927484,-1.5100416465436788,-0.018371234733282015,-1.4826360762503343,-0.22073719270170833,108.1846963103538
60,-1.81233685044872,0.10326640237538369,-1.5264980597709241,-1.5063210158431666,0.5229240743723408,-1.4806246151702145,-1.7991396540573665,93.40143609265665
61,-1.7621967464373118,1.3471193649645343,-0.9868524753064682,-1.7742064262800419,-0.33913882531439266,-1.4786131540900938,-1.7991396540573665,96.31645829020138
62,-1.7621967464373118,1.127615900978215,-1.2723020701776278,-1.7481620113764567,-0.09856313237855967,-1.4776074235500338,-1.7991396540573665,94.90089256838922
63,-1.6619165384144954,0.7251928836699589,-0.7576593699354635,-1.7295588578738956,0.26230040702518886,-1.476601693009974,-1.7991396540573665,95.29918693026275
64,-2.1633175785285776,-2.567359076124854,-1.797362638845747,-1.3909814641272897,-0.238898953257796,-1.475595962469913,-1.7991396540573665,97.06498369174037
65,-1.81233685044872,1.0544480796494395,-1.118117617473498,-1.7556032727774808,0.5028760999610219,-1.475595962469913,-1.7991396540573665,94.7651506754963
66,-1.7621967464373118,0.213018134368545,-1.2014605648811356,-1.803971471884139,-0.05846718355592173,-1.475595962469913,-1.7991396540573665,94.0661673373292
67,-1.611776434403087,0.46910550901925036,-1.6806825124750542,-1.4616734474370212,-0.5797145182502256,-1.4735845013897932,-1.7991396540573665,94.66481164553426
68,-1.7621967464373118,0.4325215983548643,-1.1431205016957895,-1.5472479535488008,1.405034948470395,-1.4735845013897932,-1.7991396540573665,94.85189174083553
69,-1.7621967464373118,1.8592941142659483,-0.9389302805470763,-1.703514442970311,-0.2789949020804339,-1.4715730403096725,-1.7991396540573665,97.67719729552567
70,-1.7621967464373118,-0.2991566149328722,-1.3952329176038938,-1.1491404685940003,-0.9806740064766138,-1.4705673097696126,-1.7991396540573665,96.6583112672778
71,-1.5114962263802705,1.5666228289508568,-0.6472299646203429,-1.7779270569805539,0.12196458614595432,-1.4695615792295527,-1.7991396540573665,97.32290384388793
72,-1.8624769544601283,-0.8113313642342862,-1.9869678441981236,-1.0672865931827327,0.3625402790817855,-1.467550118149432,-1.7991396540573665,94.34007860549305
73,-1.7120566424259036,0.3593537770260923,-1.4660744229003861,-1.3500545264216564,0.001676739678036952,-1.4645329265292513,-1.7991396540573665,94.12500906580033
74,-1.5616363303916787,1.6763745609440148,-0.8701723489357746,-1.7072350736708233,-0.3591867997257116,-1.4645329265292513,-1.7991396540573665,97.56459990380478
75,-1.81233685044872,0.7983607049987342,-1.3348092807333565,-1.33889263432012,-0.49952262060494795,-1.4605100043690107,-1.7991396540573665,95.53277266561962
76,-1.6619165384144954,0.7251928836699589,-1.076446143769679,-1.7407207499754325,0.12196458614595432,-1.4544756211286494,-1.7991396540573665,94.65171198584069
77,-1.611776434403087,0.761776794334345,-1.0660282753437242,-1.7556032727774808,0.02172471408935592,-1.445424046268108,-1.7991396540573665,94.85522824662416
78,-1.9627571624829447,0.1398503130397697,-1.4452386860484772,-1.3686576799242174,0.12196458614595432,-1.4403953935678067,-1.7991396540573665,94.09920840014468
79,-1.6619165384144954,0.249602045032931,-1.0160225068991409,-1.677470028066726,0.6031159720176185,-1.4353667408675062,-1.7991396540573665,94.40619700430202
80,-1.5616363303916787,1.0910319903138257,-1.1056161753623517,-1.677470028066726,-0.03841920914460099,-1.433355279787386,-1.7991396540573665,95.44655757129917
81,-1.7621967464373118,-0.4820761682548056,-1.5660859597895518,-1.4244671404318998,0.38258825349310627,-1.4313438187072656,-1.7991396540573665,94.00406477687909
82,-1.5616363303916787,0.7251928836699589,-1.3618957386408386,-1.68491128946775,-0.1988030044351563,-1.4303380881672054,-1.7991396540573665,94.61865574157227
83,-1.5616363303916787,-0.07965315094654964,-1.0181060805843323,-1.7146763350718475,0.5830679976062995,-1.428326627087085,-1.7991396540573665,94.37947880095979
84,-1.5114962263802705,1.5666228289508568,-0.8514201857690561,-1.7407207499754325,0.22220445820255094,-1.4273208965470248,-1.7991396540573665,96.90243320249874
85,-1.4613561223688623,-0.5918279002479668,-1.4244029491965673,-1.33889263432012,-0.05846718355592173,-1.4212865133066634,-1.7991396540573665,94.87471266546876
86,-1.7621967464373118,0.06668249171099767,-1.6390110387712353,-1.0040358712740263,-0.3591867997257116,-1.4202807827666035,-1.7991396540573665,95.21962235878166
87,-1.4613561223688623,-0.15282097227532493,-0.745157927824318,-1.7109557043713353,-0.17875503002383733,-1.4102234773660016,-1.7991396540573665,95.97095016736239
88,-1.9126170584715365,-1.4332578455288616,-1.4973280281782508,-1.33889263432012,0.3023963558478286,-1.4092177468259417,-1.7991396540573665,95.6604169450078
89,-1.8624769544601283,0.8349446156631203,-1.1306190595846433,-1.7109557043713353,0.8236436905421325,-1.4092177468259417,-1.7991396540573665,94.91987222079693
90,-1.5114962263802705,1.5300389182864675,-0.6951521593797348,-1.6477049824626286,0.6833078696628961,-1.4051948246657011,-1.7991396540573665,97.4571278526089
91,-1.81233685044872,-0.11623706161093565,-1.3306421333629748,-1.0375215475786355,0.5028760999610219,-1.3981547108852797,-1.7991396540573665,94.94864219067972
92,-1.5114962263802705,1.2739515436357622,-0.984768901621277,-1.6030574140564826,-0.21885097884647703,-1.3961432498051591,-1.7991396540573665,96.61517617966814
93,-1.9126170584715365,-0.5552439895835776,-2.134901575846681,-1.3054069580155108,1.184507229945881,-1.395137519265099,-1.7991396540573665,94.3133265084994
94,-1.8624769544601283,-0.3723244362616443,-1.6098410071785618,-0.99287397917249,-0.1988030044351563,-1.394131788725039,-1.7991396540573665,95.32814062804682
95,-2.1131774745171694,-1.8722647735015034,-2.1161494126799627,-1.3500545264216564,1.7057545646401848,-1.3931260581849785,-1.7991396540573665,95.9165272866561
96,-1.6619165384144954,0.6154411516767977,-0.7430743541391268,-1.6551462438636528,1.7458505134628246,-1.3790458306241358,-1.7991396540573665,96.84502206323029
97,-1.611776434403087,1.639790650279629,-1.2868870859739645,-1.6142193061580195,-0.15870705561251836,-1.3780401000840758,-1.7991396540573665,96.72585118641348
98,-1.7621967464373118,0.761776794334345,-0.8639216278802022,-1.7295588578738956,1.7658984878741435,-1.3720057168437145,-1.7991396540573665,96.78691415413297
99,-1.6619165384144954,-0.11623706161093565,-0.868088775250584,-1.68491128946775,0.8436916649534514,-1.3699942557635947,-1.7991396540573665,95.1369077540036
100,-1.5616363303916787,1.2007837223069868,-1.026440375325096,-1.536086061447264,0.04177268850067667,-1.3629541419831732,-1.7991396540573665,96.31162623721437
101,-1.5114962263802705,1.127615900978215,-1.0868640121956332,-1.558409845650337,-0.13865908120119938,-1.3569197587428121,-1.7991396540573665,96.24256475972157
102,-1.7621967464373118,0.213018134368545,-0.9764346068805133,-1.4914384930411184,1.665658615817547,-1.355914028202752,-1.7991396540573665,96.07241181709068
103,-1.81233685044872,-0.26257270426848295,-2.347426091736158,-0.8812550581571251,-0.15870705561251836,-1.3528968365825713,-1.7991396540573665,95.13699260051705
104,-1.81233685044872,-0.33574052559725825,-1.739022575660401,-1.3277307422185831,0.5028760999610219,-1.3438452617220302,-1.7991396540573665,94.28666728248623
105,-1.8624769544601283,0.9081124369918923,-0.9118438226395934,-1.4281877711324118,0.9038355881874102,-1.3317764952413076,-1.7991396540573665,96.36897109666167
106,-1.6619165384144954,0.213018134368545,-0.9493481489730304,-1.6402637210616047,1.8661383599307402,-1.327753573081067,-1.7991396540573665,96.37534208187684
107,-1.5616363303916787,0.9081124369918923,-1.5264980597709241,-1.3277307422185831,-0.2789949020804339,-1.3247363814608863,-1.7991396540573665,95.6968073957365
108,-1.411216018357454,1.2007837223069868,-1.0160225068991409,-1.554689214949825,0.9840274858326877,-1.3207134593006455,-1.7991396540573665,96.63910861489825
109,-1.5616363303916787,0.28618595569731703,-0.9035095278988298,-1.6365430903610918,0.7033558440742151,-1.3197077287605856,-1.7991396540573665,95.43305672594687
110,-1.5114962263802705,0.6154411516767977,-0.9347631331766945,-1.5212035386452156,0.06182066291199564,-1.3176962676804649,-1.7991396540573665,95.97534918911171
111,-1.5114962263802705,1.2007837223069868,-1.288970659659156,-1.5100416465436788,0.5830679976062995,-1.3026103095795625,-1.7991396540573665,95.9528835961205
112,-1.7621967464373118,0.5422733303480256,-0.9264288384359302,-1.4467909246349722,0.7033558440742151,-1.2925530041789606,-1.7991396540573665,95.95458580641058
113,-1.7621967464373118,-0.33574052559725825,-1.7952790651605566,-1.1454198378934883,-0.6599064158955033,-1.255340974196734,-1.7991396540573665,96.36329457240718
114,-1.81233685044872,-1.68934522017957,-1.7161032651233006,-1.197508667700658,0.9840274858326877,-1.246289399336192,-1.7991396540573665,96.63079597877663
115,-1.5114962263802705,0.7983607049987342,-0.8285008752319557,-1.4616734474370212,1.0241234346553256,-1.2402550160958317,-1.7991396540573665,97.0262145610829
116,-1.411216018357454,0.7983607049987342,-1.311889970196256,-1.3240101115180711,0.3023963558478286,-1.2322091717753503,-1.7991396540573665,95.90695600807898
117,-1.3610759143460458,0.5422733303480256,-0.8514201857690561,-1.335172003619608,0.3625402790817855,-1.225169057994929,-1.7991396540573665,96.73601258237318
118,-1.81233685044872,0.4325215983548643,-0.9180945436951665,-1.3686576799242174,1.1043153323006034,-1.204048716653665,-1.7991396540573665,96.76662725844766
119,-1.3610759143460458,0.7983607049987342,-0.7805786804725638,-1.4988797544421426,0.9840274858326877,-1.186951297472642,-1.7991396540573665,97.40842431317387
120,-0.4084139381292894,0.322769866361703,0.6133321149201818,-0.34920486798388745,3.4900242872476124,-1.126607465069031,-0.22073719270170833,119.5459993647861
121,-1.6619165384144954,0.652025062341187,-0.7409907804539355,-1.1863467755991217,-0.21885097884647703,-1.1185616207485498,-1.7991396540573665,98.65268870051585
122,-1.5114962263802705,0.3593537770260923,-0.8701723489357746,-1.7258382271733836,0.5429720487836616,-1.0642521715853002,-1.7991396540573665,97.07139494950277
123,-1.4613561223688623,0.5056894196836396,-1.2598006280664824,-1.0040358712740263,1.0642193834779654,-1.0552005967247582,-1.7991396540573665,97.61255180896919
124,-1.4613561223688623,-0.7747474535699002,-1.5223309124005417,-0.8998582116596862,0.02172471408935592,-1.0521834051045775,-1.7991396540573665,97.61596260336194
125,-1.2106556023118211,1.2007837223069868,-0.8264173015467645,-1.297965696614486,-0.11861110678987864,-1.0511776745645176,-1.7991396540573665,99.30912616252053
126,0.042846997973384725,0.28618595569731703,0.3862225832343676,-0.24130657766903466,3.6905040313608053,-1.048160482944337,-0.22073719270170833,119.43685877841004
127,-0.10757331406083998,1.4202871862933095,0.1611966252337454,-0.49803009600437365,-0.018371234733282015,-0.8711519078937455,-0.22073719270170833,122.18766342794132
128,-0.95995508225478,1.164199811642601,-0.5555527224719415,-0.8998582116596862,-0.09856313237855967,-0.858077410872963,-1.7991396540573665,102.09559590737898
129,-0.20785352208365646,-1.9820165054946648,-0.5868063277498056,-0.6989441538320296,-0.13865908120119938,-0.8530487581726623,-0.22073719270170833,117.69586699477061
130,-1.0602352902775964,0.4325215983548643,-0.745157927824318,-0.6654584775274203,0.04177268850067667,-0.8379628000717598,-1.7991396540573665,101.0268691265842
131,-0.2579936260950647,0.1398503130397697,-0.07008005382244992,-0.654296585425884,-0.0785151579672407,-0.816842458730496,-0.22073719270170833,119.8973671502797
132,-0.6591144581863305,1.4934550076220816,-0.3471953539528466,-0.8031218134463702,-0.15870705561251836,-0.806785153329894,-1.7991396540573665,104.19754678551229
133,-0.4585540421406976,-1.7259291308439562,-0.5055469540273584,-0.34548423728337535,-0.6599064158955033,-0.7997450395494727,-0.22073719270170833,119.79858854542208
134,-1.1103753942890047,0.28618595569731703,-0.6763999962130163,-0.977991456370441,0.8035957161308135,-0.7916991952289915,-1.7991396540573665,100.51974633685634
135,-1.0602352902775964,-0.15282097227532493,-0.16175729597085198,-0.9110201037612223,2.3272417713910873,-0.765550201187427,-1.7991396540573665,103.38936699893998
136,-1.4613561223688623,1.5300389182864675,-0.8076651383800459,-0.6133696477202499,0.3625402790817855,-0.678051644202191,-1.7991396540573665,103.3704599889362
137,-0.6089743541749223,0.28618595569731703,-0.46387548032353954,-0.20782090136442533,0.001676739678036952,-0.667994338801589,-1.7991396540573665,104.47912622553092
138,-0.95995508225478,-0.5186600789191916,-0.8243337278615739,-0.13340828735418253,-0.5396185694275859,-0.6187135423386407,-1.7991396540573665,104.72848308505753
139,-0.1577134180722482,0.4325215983548643,0.8487759413467583,-0.12968765665367046,3.028920875787265,-0.6136848896383394,-0.22073719270170833,124.84069630311215
140,-0.35827383411788116,2.1153814889166567,0.22787098315985585,-0.4719856811007885,-1.7825929829293887,-0.5674212847955711,-0.22073719270170833,128.602409981872
141,-0.10757331406083998,-0.04306924028216363,-0.653480685675916,-0.1408495487552067,-0.5195705950162669,-0.5543467877747892,-0.22073719270170833,121.5313666353191
142,-0.20785352208365646,0.030098581046608407,-0.23259880126734422,-0.3603667600854236,0.001676739678036952,-0.5483124045344279,-0.22073719270170833,122.0908692473764
143,-0.4585540421406976,1.3471193649645343,-0.3326103381565099,-0.26735099257261985,-0.9405780576539742,-0.5442894823741873,-0.22073719270170833,124.63149195481974
144,-0.1577134180722482,0.9081124369918923,-0.22009735915619805,-0.6468553240248592,-0.7200503391294619,-0.5332264464335253,-0.22073719270170833,123.28489201187274
145,-0.20785352208365646,0.3593537770260923,-0.13675441174856037,-0.6431346933243471,-0.9405780576539742,-0.5251806021130441,-0.22073719270170833,123.74590826996005
146,0.09298710198479296,0.9446963476562783,-0.8910080857876844,-0.6952235231315175,-1.3816334947030005,-0.5241748715729834,-0.22073719270170833,121.84736335973255
147,-0.0072931060380235085,2.0056297569234953,-0.33677748552689174,-0.4273381126946423,-1.5019213411709178,-0.5181404883326228,-0.22073719270170833,126.14963384085895
148,-0.20785352208365646,1.6763745609440148,-0.04299359591496777,-0.5277951416084709,-0.13865908120119938,-0.5141175661723821,-0.22073719270170833,124.57656601573588
149,0.24340741401901766,1.712958471608404,-0.0659129064520681,-0.5203538802074461,-1.0809138785332104,-0.5131118356323214,-0.22073719270170833,126.02705806899783
150,-0.0072931060380235085,0.9812802583206676,-0.6284778014536244,-0.6282521705222989,-1.8627848805746663,-0.5090889134720809,-0.22073719270170833,124.42763450068041
151,-0.10757331406083998,0.6154411516767977,-0.445123317156821,-0.5612808179130803,-1.5821132388161954,-0.5090889134720809,-0.22073719270170833,124.3644927223369
152,-0.4084139381292894,-0.2991566149328722,-0.6013913435461422,-0.3231604530803022,-0.9205300832426552,-0.5090889134720809,-0.22073719270170833,122.25982471771923
153,-0.2579936260950647,0.5056894196836396,-0.5076305277125497,-0.6580172161263961,-0.9405780576539742,-0.5060717218519002,-0.22073719270170833,122.28058442615921
154,-0.20785352208365646,0.9081124369918923,-0.4159532855641476,-0.6208109091212747,-1.181153750589807,-0.5040602607717802,-0.22073719270170833,123.67019585995513
155,-0.20785352208365646,-0.00648532961777761,-0.53054983824965,-0.5873252328166654,-1.1611057761784882,-0.5040602607717802,-0.22073719270170833,122.54187202362048
156,-0.30813373010647294,0.4325215983548643,-0.17634231176718868,-0.7956805520453455,0.04177268850067667,-0.5020487996916596,-0.22073719270170833,121.76281142219669
157,-0.2579936260950647,1.164199811642601,0.0320150567519063,-0.4273381126946423,-0.6799543903068223,-0.5010430691515996,-0.22073719270170833,125.59966684464419
158,0.042846997973384725,2.261717131574204,-0.14092155911894216,-0.4087349591920819,-1.5821132388161954,-0.5000373386115397,-0.22073719270170833,127.55078954509875
159,-0.4084139381292894,-0.7747474535699002,-0.5743048856386601,-0.24130657766903466,-1.2613456482350847,-0.5000373386115397,-0.22073719270170833,123.13716815398014
160,-0.1577134180722482,1.2007837223069868,-0.26801955391559,-0.4608237889992516,-0.8403381855973775,-0.5000373386115397,-0.22073719270170833,124.40251461745592
161,-0.6089743541749223,-0.4089083469260303,-1.647345333511999,-0.8105630748473944,-0.49952262060494795,-0.4980258775314189,-0.22073719270170833,116.40168746424798
162,-0.20785352208365646,1.4568710969576955,0.09035511993725313,-0.3678080214864478,-1.3214895714690436,-0.4980258775314189,-0.22073719270170833,127.50529173638894
163,0.24340741401901766,1.822710203601562,-0.2951060118230729,-0.5129126188064219,-1.2212496994124469,-0.4950086859112383,-0.22073719270170833,125.55104416592962
164,0.24340741401901766,1.3837032756289203,0.004928598844424162,-0.2896747767756929,-0.9606260320652931,-0.4950086859112383,-0.22073719270170833,126.63475567438167
165,-0.6591144581863305,0.10326640237538369,-2.166155181124546,-0.2896747767756929,-0.5997624926615446,-0.4950086859112383,-0.22073719270170833,116.82629545282349
166,-0.1577134180722482,2.225133220909818,-0.11800224858184184,-0.37896991358798465,-1.1009618529445295,-0.49299722483111835,-0.22073719270170833,126.87759693983317
167,-0.20785352208365646,0.7251928836699589,-0.28677171708230853,-0.5575601872125682,-1.7424970341067507,-0.49199149429105765,-0.22073719270170833,125.64370077886755
168,-0.35827383411788116,0.06668249171099767,-2.1953252127172185,-0.2115415320649374,-1.8828328549859852,-0.4909857637509977,-0.22073719270170833,119.88019373729333
169,-0.20785352208365646,1.3105354543001482,-0.3326103381565099,-0.3678080214864478,-1.662305136461473,-0.4909857637509977,-0.22073719270170833,126.30694606292383
170,-0.10757331406083998,1.4202871862933095,0.04660007254824301,-0.5501189258115433,-0.8804341344200155,-0.4899800332109377,-0.22073719270170833,126.00861417786145
171,-0.0072931060380235085,2.0787975782522707,-0.5513855751015598,-0.3566461293849116,-1.4016814691143211,-0.4889743026708777,-0.22073719270170833,125.52198376905211
172,-0.30813373010647294,1.4202871862933095,0.07993725151129824,-0.4794269425018126,0.2021564837912302,-0.487968572130817,-0.22073719270170833,124.8696709848755
173,-0.2579936260950647,0.652025062341187,-0.3867832539714742,-0.2785128846741567,-0.7601462879520998,-0.487968572130817,-0.22073719270170833,123.83280690831775
174,-0.35827383411788116,1.639790650279629,0.16744734628931848,-0.3157191916792781,-0.47947464619362895,-0.48696284159075703,-0.22073719270170833,126.8794277465346
175,-0.0072931060380235085,2.042213667587885,0.15286233049298178,-0.4943094653038616,-1.8427369061633474,-0.48595711105069705,-0.22073719270170833,128.94238741662238
176,-0.10757331406083998,-0.11623706161093565,-0.4909619382310217,-0.30827793027825395,-1.0207699552992517,-0.48495138051063635,-0.22073719270170833,123.2968754651089
177,-0.30813373010647294,1.0910319903138257,0.10285656204839856,-0.33432234518183845,-0.5396185694275859,-0.4839456499705764,-0.22073719270170833,126.07649735727557
178,-0.1577134180722482,1.7495423822727902,-0.05966218539649502,-0.5054713574053978,-0.9004821088313362,-0.4819341888904564,-0.22073719270170833,126.07792516459746
179,-0.20785352208365646,0.5056894196836396,-0.4742933487494944,-0.33432234518183845,-0.7000023647181411,-0.4809284583503957,-0.22073719270170833,123.0855381288599
180,-0.20785352208365646,0.9446963476562783,-0.3076074539342183,-0.5798839714156406,-1.8026409573407094,-0.4809284583503957,-0.22073719270170833,125.90395376527795
181,-0.10757331406083998,0.7983607049987342,-0.776411533102182,-0.6170902784207627,-1.181153750589807,-0.47992272781033574,-0.22073719270170833,122.26473571672221
182,0.19326731000760944,1.5666228289508568,-0.06382933276687683,-0.7510329836391999,-0.7000023647181411,-0.47992272781033574,-0.22073719270170833,124.85780598323296
183,-0.1577134180722482,0.7983607049987342,-0.13050369069298728,-0.274792253973644,-1.3415375458803624,-0.47992272781033574,-0.22073719270170833,126.42479772806362
